"Data_Zone","Intermediate_Zone","Council_area","Total_population","Working_age_population","Income_rate","Income_count","Employment_rate","Employment_count","CIF","ALCOHOL","DRUG","SMR","DEPRESS","LBWT","EMERG","Attendance","Attainment","no_qualifications","not_participating","University","drive_petrol","drive_GP","drive_post","drive_primary","drive_retail","drive_secondary","PT_GP","PT_post","PT_retail","Broadband","crime_count","crime_rate","overcrowded_count","nocentralheat_count","overcrowded_rate","nocentralheat_rate"
"S01006889","Kemnay","Aberdeenshire",794,499,0.14,113,0.1,47,80,80.44362038,82.91104166,120.5867869,0.168996188,0.037037037,86.72121814,0.78924,4.8648648649,124.3162156,0.028985507,0.03012,8.397633172,2.108589588,8.397279056,1.375,2.191032082,2.221189024,5.276007869,13.64584746,5.286755448,0,19.3782997762864,244.059191137108,133,7,0.161016949,0.008474576
"S01010606","Inverness Drummond","Highland",810,515,0.14,110,0.07,38,90,132.9699379,18.14577735,87.34197186,0.188633616,0.04,105.7140862,0.72124,5.2142857143,113.4417651,0.00877193,0.047945,3.765704657,1.295404412,0.877132353,1.572550505,4.924494485,5.074970414,5.318238358,3.300343137,10.49170037,0.201591512,20.3081184005539,250.71751111795,79,22,0.096813725,0.026960784
"S01012453","Alloway and Doonfoot","South Ayrshire",807,430,0.02,16,0.02,7,40,41.84726684,0,112.3272647,0.176829268,0,89.54787827,0.90957,6.2631578947,26.23398258,0.006993007,0.219858,6.531858974,3.510381702,3.636602564,3.013666667,7.993044872,5.674002933,8.926590909,8.881940559,15.9619289,0,3.01801125703565,37.3979090091158,3,0,0.00365408,0
"S01013241","IZ18","West Dunbartonshire",780,454,0.02,17,0.02,9,45,119.92942,0,89.00305218,0.157826649,0,73.60342992,0.86014,5.8571428571,58.50208936,0.016666667,0.09,3.317978076,5.974488429,2.311266748,3.993309353,5.563925091,8.592018349,17.0062363,10.69906212,17.6296285,0.065714286,10.0710014947683,129.115403779081,16,5,0.019777503,0.00618047
"S01008171","IZ02","East Lothian",746,482,0.17,127,0.15,72,115,101.9795681,219.3220662,79.52169643,0.218508997,0.090909091,95.03391419,0.83766,5.4,95.85234191,0.049180328,0.024691,3.222950205,5.110651432,4.965941337,3.912890173,4.737015689,7.667319588,6.793437926,8.68978854,10.2916678,0,22.4740046838408,301.260116405372,98,11,0.133697135,0.015006821
"S01009362","Dunfermline Pitcorthie West","Fife",956,582,0.01,13,0.03,20,40,10.62542867,0,41.9628354,0.145748988,0,70.74048879,0.89189,6.3684210526,45.8463568,0.029126214,0.103704,3.560903941,3.163889163,2.73179064,2.121759259,7.408832512,5.04296,6.906881773,6.93017734,15.74254433,0,5.0405919227212,52.7258569322301,43,12,0.042364532,0.01182266
"S01011540","Viewpark","North Lanarkshire",1079,711,0.12,133,0.1,69,145,93.88083595,56.43363571,99.28213978,0.239110287,0,152.9781839,0.80882,5.3902439024,164.9855961,0.028901734,0.037815,1.865294677,1.626993821,1.750556084,2.261183746,5.846366445,5.6579,5.077243346,6.864401141,14.40857414,0,12.0686980609418,111.850769795568,217,5,0.206273764,0.004752852
"S01012386","Selkirk","Scottish Borders",996,558,0.24,238,0.2,110,145,140.8786028,87.33141825,141.31182,0.284169125,0.142857143,141.9177823,0.81919,4.9117647059,135.3189993,0.096045198,0.03139,4.81072478,4.827886876,3.124524976,1.745833333,4.510359941,5.473193717,12.56028893,9.750323213,14.52754163,0.03655914,42.2464302164901,424.160945948696,116,34,0.118730809,0.034800409
"S01007506","Machars South","Dumfries and Galloway",552,318,0.07,38,0.05,16,80,25.7195383,0,79.73013293,0.170598911,0.12,69.00963647,0.92188,6.1304347826,74.27619051,0,0.121622,4.180437743,5.840860895,4.738054475,4.570384615,5.570087549,11.60146226,16.19282588,14.3446644,15.21601167,0.563432836,5.00679655641142,90.7028361668735,14,18,0.027237354,0.035019455
"S01012390","Shetland South","Shetland Islands",787,488,0.03,26,0.04,18,45,65.76498608,37.63894181,104.8365536,0.148698885,0,63.75141844,0.9207,5.4347826087,48.67524908,0.02970297,0.1,12.09670026,11.06460663,7.889977243,5.243886463,14.35969116,9.771535714,25.208342,19.92473992,32.54364759,0.397959184,NA,NA,43,19,0.055916775,0.024707412
"S01007962","Shortlees","East Ayrshire",539,349,0.29,158,0.17,58,160,117.1098869,79.83918207,70.2678157,0.187826087,0,187.6562676,0.74742,5.1111111111,145.5900211,0.01369863,0.009524,3.068785595,5.334907873,2.245062814,1.892331288,5.37040201,6.662822581,23.03156616,8.472914573,18.37783082,0,6.05107132374523,112.264774095459,90,4,0.150753769,0.006700168
"S01012364","Hawick Central","Scottish Borders",631,351,0.17,109,0.15,52,115,221.7387995,74.6067733,64.54638478,0.234741784,0.081081081,123.9607953,0.84259,5.6666666667,134.1230191,0.054545455,0.059701,0.860086336,1.90335961,2.735822072,1.755,2.301047297,3.861886792,7.742995495,7.865228979,9.131644144,0,27.8208198986642,440.900473829861,61,36,0.091591592,0.054054054
"S01013378","Whitburn, Croftmalloch and Greenrigg","West Lothian",898,565,0.14,128,0.14,76,110,104.3545048,100.9713947,78.69729382,0.192477876,0.025641026,108.1540554,0.7767,4.5925925926,133.392992,0.047244094,0.086207,4.584144535,3.46625383,2.592482125,2.299323671,3.271874362,5.028969466,13.49108784,11.76464249,12.00844229,0.235426009,38.8141195674352,432.22850297812,69,0,0.070914697,0
"S01007341","Bute","Argyll and Bute",663,339,0.07,49,0.07,23,85,72.21646382,0,92.53454842,0.174366617,0,63.04860953,0.83178,5.8888888889,68.33413132,0,0.133333,4.623114865,5.956290541,2.802760135,3.49378882,4.202560811,7.73474026,12.84065541,5.97425,7.832554054,0.064516129,10.1262019230769,152.733060679893,38,13,0.052054795,0.017808219
"S01012733","Little Earnock","South Lanarkshire",1122,766,0.03,30,0.03,21,55,7.562323118,0,59.90066681,0.116564417,0.029850746,69.57188789,0.91952,6.0243902439,60.22849727,0,0.125,5.345772769,5.548403864,4.624551518,3.903818359,9.033541858,8.938180516,22.25014949,16.39386845,26.48381785,0.198473282,6.02561669829222,53.7042486478807,19,2,0.017479301,0.001839926
"S01013148","IZ05","West Dunbartonshire",745,455,0.1,71,0.08,34,100,68.64607795,0,68.9918884,0.19862069,0,82.64661418,0.79286,6.1428571429,106.2227692,0.028571429,0.073684,2.499438573,3.839299868,4.470663804,2.97224,5.170241083,4.309739583,8.734187583,14.22626156,16.62030713,0,15.1065022421525,202.771842176543,69,17,0.091149273,0.022457067
"S01012056","Johnstone South East","Renfrewshire",788,483,0.07,55,0.06,31,95,66.17611266,111.8316091,135.55057,0.211372064,0.090909091,127.3610119,0.90476,5.9375,63.37503055,0.031746032,0.080537,3.568929936,2.349130573,2.786847134,2.42,2.887324841,4.231953125,7.041235669,8.914550955,7.83533121,0.016713092,8.07021650087771,102.413914985758,54,6,0.069587629,0.007731959
"S01006689","Hilton","Aberdeen City",931,725,0.01,9,0.01,7,15,4.261100687,24.57918833,112.0665264,0.105150215,0.063829787,62.99772542,0.86765,5.8,29.50334942,0,0.082192,4.024018283,2.45468601,1.88108903,2.867560976,2.979189189,3.42,9.642237679,6.391717011,11.15922893,0,17.2151089952393,184.909871055202,42,5,0.066772655,0.007949126
"S01013010","Balfron and Drymen","Stirling",644,405,0.02,15,0.02,8,35,47.47238734,25.50372742,61.95684416,0.13085622,0,60.91488278,0.92683,6.6,39.39216135,0.010309278,0.223214,8.265184874,3.551462185,3.312894958,4.462167832,10.24635714,11.69613014,15.57110924,15.14057983,28.84003782,0.588014981,8.21593382673052,127.576612216312,24,14,0.040540541,0.023648649
"S01012318","Eyemouth","Scottish Borders",771,464,0.13,97,0.1,48,115,98.3322413,82.22352539,91.13079693,0.226977951,0.02,101.5685247,0.76636,5.2173913043,129.2836732,0.01980198,0.05,1.616534091,2.940606061,5.859381313,3.208726415,3.072597854,4.219,8.474760101,13.11598801,8.921006944,0,15.4560110548135,200.467069452833,92,8,0.116161616,0.01010101
"S01012478","Holmston and Forehill","South Ayrshire",850,534,0.11,96,0.1,51,120,65.05739299,106.8026385,113.9012305,0.233944954,0.125,139.5366166,0.75494,4.9666666667,99.42598474,0.053571429,0.051471,1.332151786,3.019119048,2.768175595,2.026729167,5.467464286,3.603035714,10.86085119,6.11877381,12.16022619,0,53.3181988742964,627.272927932899,66,0,0.078571429,0
"S01013278","Dedridge East","West Lothian",866,503,0.2,173,0.16,79,150,75.88643071,73.04847118,202.9102492,0.32731377,0.055555556,143.1484126,0.7668,5.4358974359,139.3605587,0.064102564,0.028571,3.091222981,1.470901593,2.602676337,2.78464455,3.982261092,3.925784314,4.880944255,9.832724687,11.85738908,0,39.8355437665782,459.994731715684,105,1,0.134443022,0.00128041
"S01010616","Inverness Drakies","Highland",778,487,0.03,27,0.03,16,50,13.43894283,0,65.07289135,0.157035176,0.064516129,89.65880201,0.87975,6,56.09066234,0.018018018,0.10219,1.686740654,2.584360397,1.891136098,3.153055556,3.92744743,5.779678899,9.17697722,6.324310748,12.7990479,0,10.154059200277,130.51489974649,47,20,0.054906542,0.023364486
"S01010672","Lochalsh","Highland",635,409,0.16,102,0.11,46,100,181.1351169,99.72630081,106.9389795,0.171073095,0.032258065,135.6122783,0.70395,5.48,91.37577349,0.02020202,0.06422,2.240550847,1.64951849,1.680828197,3.001581197,1.730658706,11.38359712,7.408694145,7.212137904,6.753678737,0,20.3081184005539,319.8128881977,72,8,0.111111111,0.012345679
"S01006668","Seaton","Aberdeen City",902,810,0.06,52,0.04,36,60,41.89809536,133.3954874,59.27725311,0.112288136,0.054054054,72.42498399,0.75862,5.1666666667,58.80906742,0.214285714,0.147803,1.551026982,2.27435022,3.118551762,3.5758,5.152290749,6.180232558,5.130490088,6.11097467,9.989917401,0.3,25.3163367577048,280.668921925774,203,22,0.28077455,0.030428769
"S01009030","Northwest Lewis","Na h-Eileanan an Iar",697,425,0.11,79,0.07,28,75,121.4504781,51.70994938,106.6415773,0.192771084,0,80.5380447,0.87333,5.6818181818,107.4351612,0,0.112245,8.093802865,14.53684857,5.812776262,6.238365385,26.37694065,25.43445313,19.04143929,11.25363574,40.49580491,0.396782842,3.05747126436782,43.8661587427233,39,17,0.053206003,0.02319236
"S01007263","Forfar West","Angus",724,409,0.12,87,0.1,42,95,53.03243354,158.9578263,90.17843851,0.218106996,0.038461539,93.18104702,0.84713,5.8695652174,127.7845924,0.054945055,0.089109,3.301779279,3.211734234,3.295144788,2.78629771,3.787014157,6.854166667,10.00645109,10.46298584,11.76271236,0,10.2432535157735,141.481402151567,72,10,0.092664093,0.012870013
"S01008371","Clarkston and Sheddens","East Renfrewshire",771,460,0.01,10,0.02,8,45,35.56494261,21.61790381,89.23664946,0.146373057,0.125,66.58071336,0.93624,6.5,19.49235757,0.013333333,0.13587,1.919987624,2.816141708,3.072119431,3.683629344,3.384229579,4.47677551,9.598137376,13.79063119,10.41941832,0,4.03703703703704,52.3610510640342,21,2,0.025990099,0.002475248
"S01012151","Paisley Gallowhill and Hillington","Renfrewshire",689,396,0.18,121,0.13,50,145,388.1307836,146.008617,134.8691589,0.197674419,0.027777778,171.2601307,0.79882,5.5652173913,152.685679,0.079646018,0.0625,3.265171053,4.964305921,2.659792763,3.481263345,3.359338816,5.409875519,14.15070724,9.064828947,14.14203289,0,14.122878876536,204.976471357561,118,16,0.155263158,0.021052632
"S01007372","Dunoon","Argyll and Bute",839,456,0.08,64,0.07,30,90,71.86483892,0,131.2608854,0.197674419,0.066666667,98.27161654,0.80473,5.7575757576,64.1029761,0.020408163,0.135922,3.579270255,3.292952275,4.179877913,2.949837398,3.668096559,5.695221239,8.512019978,10.00437847,8.192880133,0.161691542,22.2776442307692,265.526152929311,70,1,0.085995086,0.001228501
"S01013153","IZ06","West Dunbartonshire",865,539,0.27,230,0.17,89,170,140.6276533,51.36148892,131.1467028,0.236571429,0.052631579,115.8668269,0.6875,5.2162162162,160.0942225,0.066666667,0.035461,2.774629213,6.400320225,6.208707865,3.271102484,7.620831461,7.260695187,13.60296629,17.09965169,22.99654213,0,22.1562032884903,256.141078479656,170,6,0.191011236,0.006741573
"S01006847","Portlethen","Aberdeenshire",714,460,0.04,26,0.05,21,55,21.05232941,0,157.459349,0.226337449,0,59.45534752,0.94413,5.7647058824,58.69287016,0,0.081081,2.371158708,1.881467697,2.356253511,1.861010638,3.248058287,1.996904762,9.061752107,8.419676966,8.397212079,0.36329588,5.09955257270693,71.422304939873,34,8,0.051593323,0.012139605
"S01006644","Hanover North","Aberdeen City",1139,1001,0.07,77,0.06,61,75,52.07082704,27.64373451,65.95665763,0.151193634,0.097560976,72.98732283,0.80303,5.4285714286,85.9292059,0.111111111,0.397127,2.067873832,2.018169782,3.639418484,3.166310345,4.289306854,5.365970149,5.398468328,7.257928349,10.04533229,0,28.3542971686294,248.940273649073,276,32,0.286604361,0.033229491
"S01007767","Broughty Ferry East","Dundee City",864,469,0.03,25,0.03,14,45,51.82241027,22.12901881,59.62220081,0.15179606,0,86.66023031,0.90826,6.2121212121,42.79443419,0.016129032,0.184466,2.968781109,3.744519231,3.496125566,2.727225434,3.599640837,3.842319277,11.3060379,9.944502262,12.09233314,0,NA,NA,28,3,0.031674208,0.003393665
"S01012204","Erskine West","Renfrewshire",720,536,0.02,14,0.02,11,40,35.71816181,0,93.09023943,0.137551582,0.055555556,79.84496666,0.86184,5.55,56.35664584,0,0.090909,3.090446768,4.035472117,5.144328264,4.810472441,3.944705323,5.315040984,7.772040558,7.799328264,18.72708492,0,8.07021650087771,112.086340289968,53,0,0.067173638,0
"S01011025","Mayfield","Midlothian",636,426,0.18,117,0.15,65,160,123.3813874,197.7943194,123.5532733,0.203100775,0.142857143,118.6062882,0.70056,5.1724137931,175.78934,0.018018018,0.05,2.441389706,3.088533088,2.230209559,3.169806763,8.239819853,4.130923913,11.27895588,7.329566176,16.08256618,0,15.36756126021,241.628321701416,152,3,0.223529412,0.004411765
"S01009681","Cupar West and Springfield","Fife",703,451,0.09,65,0.12,53,95,45.13745094,21.15375216,143.8373073,0.196048632,0.090909091,83.23894683,0.81538,5.2083333333,117.0922803,0.02247191,0.070588,5.919129956,7.374970631,2.257834068,2.298633333,6.339386931,5.244263158,17.4024743,5.268017621,12.77674009,0.184300341,74.6007604562738,1061.17724688867,29,5,0.051971326,0.008960573
"S01011683","Glenmavis and Greengairs","North Lanarkshire",1475,1012,0.09,134,0.09,87,115,86.05370317,21.64494409,93.85521613,0.178518519,0.022727273,116.7747742,0.78779,5.6595744681,164.313316,0.064705882,0.131222,7.530030201,7.68597651,7.196768456,2.555954106,9.919567114,9.324768908,18.01959732,15.87459732,20.76566443,0.08503937,37.2118190212373,252.28351878805,90,36,0.120805369,0.048322148
"S01013228","IZ17","West Dunbartonshire",732,495,0.24,174,0.17,83,155,268.7675268,206.1325713,123.4576387,0.3010279,0.047619048,116.7008444,0.608,5.0526315789,146.9219156,0.133333333,0.040404,1.045202991,0.943643162,1.515940171,1.935035461,2.179480057,4.7825,2.794679487,4.251659544,4.117143875,0.055009823,40.2840059790732,550.327950533787,109,23,0.157287157,0.033189033
"S01012680","Stonehouse","South Lanarkshire",554,361,0.03,16,0.02,9,60,13.45040167,0,116.0262413,0.146473779,0.071428571,108.9579627,0.91237,6,76.84316393,0,0.156627,1.250628366,2.020251346,1.931346499,2.411603774,2.032244165,9.724701493,6.881822262,6.880942549,6.918321364,0,5.02134724857685,90.6380369779215,32,3,0.057450628,0.005385996
"S01011336","Skelmorlie and Rural","North Ayrshire",599,343,0.11,63,0.09,30,110,165.6969271,55.93781031,87.36171194,0.159016393,0,96.53625161,0.75472,5.5555555556,114.6501769,0,0.055556,3.256665316,2.093034846,1.16560778,2.220851064,13.41497974,13.29258929,7.998006483,3.422641815,24.68226094,0,3.0084127874369,50.2239196567096,104,2,0.168557536,0.003241491
"S01011450","Cleland","North Lanarkshire",730,472,0.06,41,0.06,27,105,16.60613742,19.6594443,93.214332,0.14010989,0,109.0932801,0.8186,5.8823529412,103.8971551,0,0.142857,5.201687117,4.893224693,1.825839724,1.869642857,8.278822853,5.703270677,12.83709356,5.77868865,17.01371549,0,8.04579870729455,110.216420647871,51,6,0.078220859,0.009202454
"S01013051","Broomridge","Stirling",851,561,0.19,164,0.14,78,125,116.4510769,268.2278288,116.4408394,0.197928654,0.054054054,90.55969122,0.7602,5.4444444444,114.6788157,0.01010101,0.042553,2.53722073,1.783799678,2.001211063,2.89201087,5.426466165,2.123076923,6.4582116,6.807677229,16.00021482,0,21.5668262951676,253.429216159431,91,7,0.097744361,0.007518797
"S01009229","Grangemouth - Town Centre","Falkirk",504,323,0.11,55,0.11,35,100,195.8822334,169.4629268,87.44142678,0.186640472,0.133333333,104.0673238,0.83486,5.9333333333,96.93614233,0,0.098901,1.749549743,1.722444254,2.083996569,3.273474576,2.169854202,5.692555556,5.212915952,5.856843911,6.557924528,0.021276596,32.7731367731368,650.26065026065,45,4,0.077720207,0.006908463
"S01010796","Caithness North West","Highland",883,554,0.06,51,0.05,30,55,39.57931828,36.15057591,56.40663465,0.149372862,0,67.1538582,0.89655,5.7916666667,60.44506598,0.047169811,0.097744,9.448736429,7.178549457,6.559212907,6.437189055,13.32459288,13.44875,16.0447316,15.91637063,31.31133142,0.833773087,9.13865328024927,103.495507137591,20,35,0.024125452,0.042219542
"S01010766","Sutherland East","Highland",783,428,0.1,82,0.07,29,100,66.24643485,25.47840476,85.74348501,0.178168131,0.038461539,66.41097141,0.75706,5.6451612903,92.98945779,0.019047619,0.052288,9.804984056,1.814308036,1.423077168,3.664897959,2.357764668,3.252619048,5.838813776,4.323526786,5.595880102,0.071090047,5.07702960013848,64.8407356339525,44,30,0.05648267,0.038510911
